<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
KRME.XXBTZUSD,60,20/07/23,00:00,29875.3000000,29942.1000000,29842.0000000,29912.6000000,48
KRME.XXBTZUSD,60,20/07/23,01:00,29912.7000000,30007.3000000,29910.8000000,30002.1000000,47
KRME.XXBTZUSD,60,20/07/23,02:00,30004.0000000,30008.8000000,29978.0000000,30001.1000000,20
KRME.XXBTZUSD,60,20/07/23,03:00,30001.1000000,30049.9000000,29977.6000000,29988.4000000,33
KRME.XXBTZUSD,60,20/07/23,04:00,29983.9000000,29988.5000000,29920.2000000,29949.7000000,23
KRME.XXBTZUSD,60,20/07/23,05:00,29949.7000000,29973.3000000,29946.2000000,29971.4000000,33
KRME.XXBTZUSD,60,20/07/23,06:00,29971.5000000,30167.0000000,29971.4000000,30144.6000000,80
KRME.XXBTZUSD,60,20/07/23,07:00,30144.7000000,30173.9000000,30110.3000000,30122.5000000,40
KRME.XXBTZUSD,60,20/07/23,08:00,30122.6000000,30226.7000000,30122.6000000,30211.6000000,80
KRME.XXBTZUSD,60,20/07/23,09:00,30211.6000000,30300.0000000,30184.5000000,30270.7000000,82
KRME.XXBTZUSD,60,20/07/23,10:00,30270.8000000,30373.0000000,30146.4000000,30325.3000000,251
KRME.XXBTZUSD,60,20/07/23,11:00,30325.3000000,30405.9000000,30289.6000000,30299.0000000,79
KRME.XXBTZUSD,60,20/07/23,12:00,30299.6000000,30309.0000000,30258.7000000,30299.0000000,55
KRME.XXBTZUSD,60,20/07/23,13:00,30299.0000000,30305.1000000,30222.8000000,30223.0000000,48
KRME.XXBTZUSD,60,20/07/23,14:00,30223.0000000,30280.0000000,30179.1000000,30253.1000000,73
KRME.XXBTZUSD,60,20/07/23,15:00,30253.2000000,30253.2000000,29625.0000000,29761.6000000,396
KRME.XXBTZUSD,60,20/07/23,16:00,29761.6000000,29826.1000000,29732.8000000,29800.0000000,190
KRME.XXBTZUSD,60,20/07/23,17:00,29800.0000000,29866.9000000,29677.0000000,29711.2000000,197
KRME.XXBTZUSD,60,20/07/23,18:00,29709.5000000,29800.0000000,29694.4000000,29760.1000000,72
KRME.XXBTZUSD,60,20/07/23,19:00,29760.1000000,29789.9000000,29591.2000000,29700.1000000,145
KRME.XXBTZUSD,60,20/07/23,20:00,29700.0000000,29749.5000000,29670.1000000,29737.3000000,66
KRME.XXBTZUSD,60,20/07/23,21:00,29737.3000000,29751.9000000,29673.9000000,29708.9000000,42
KRME.XXBTZUSD,60,20/07/23,22:00,29709.0000000,29865.0000000,29708.9000000,29865.0000000,69
KRME.XXBTZUSD,60,20/07/23,23:00,29865.0000000,29865.0000000,29808.1000000,29811.5000000,32
KRME.XXBTZUSD,60,21/07/23,00:00,29811.5000000,29821.9000000,29785.4000000,29797.9000000,25
KRME.XXBTZUSD,60,21/07/23,01:00,29797.9000000,29815.5000000,29720.3000000,29798.6000000,58
KRME.XXBTZUSD,60,21/07/23,02:00,29798.6000000,29884.1000000,29770.7000000,29863.0000000,44
KRME.XXBTZUSD,60,21/07/23,03:00,29863.0000000,29933.1000000,29855.5000000,29891.6000000,18
KRME.XXBTZUSD,60,21/07/23,04:00,29891.6000000,29926.7000000,29891.5000000,29902.0000000,26
KRME.XXBTZUSD,60,21/07/23,05:00,29902.1000000,29902.1000000,29862.8000000,29881.1000000,27
KRME.XXBTZUSD,60,21/07/23,06:00,29881.1000000,29881.1000000,29803.4000000,29812.9000000,38
KRME.XXBTZUSD,60,21/07/23,07:00,29812.9000000,29854.0000000,29812.8000000,29850.8000000,16
KRME.XXBTZUSD,60,21/07/23,08:00,29850.9000000,29850.9000000,29772.4000000,29772.4000000,68
KRME.XXBTZUSD,60,21/07/23,09:00,29772.5000000,29820.0000000,29772.4000000,29810.1000000,37
KRME.XXBTZUSD,60,21/07/23,10:00,29810.1000000,29852.6000000,29770.0000000,29770.0000000,62
KRME.XXBTZUSD,60,21/07/23,11:00,29770.1000000,29796.9000000,29770.0000000,29796.9000000,8
KRME.XXBTZUSD,60,21/07/23,12:00,29796.9000000,29796.9000000,29742.9000000,29768.7000000,19
KRME.XXBTZUSD,60,21/07/23,13:00,29768.8000000,29881.3000000,29768.7000000,29872.0000000,48
KRME.XXBTZUSD,60,21/07/23,14:00,29872.0000000,29895.3000000,29800.0000000,29809.4000000,54
KRME.XXBTZUSD,60,21/07/23,15:00,29809.4000000,29865.7000000,29789.3000000,29856.5000000,32
KRME.XXBTZUSD,60,21/07/23,16:00,29856.5000000,29885.0000000,29856.5000000,29868.9000000,81
KRME.XXBTZUSD,60,21/07/23,17:00,29868.9000000,29869.0000000,29823.4000000,29825.3000000,34
KRME.XXBTZUSD,60,21/07/23,18:00,29825.3000000,29930.5000000,29825.2000000,29927.6000000,93
KRME.XXBTZUSD,60,21/07/23,19:00,29927.7000000,30053.2000000,29927.7000000,29979.6000000,167
KRME.XXBTZUSD,60,21/07/23,20:00,29984.1000000,29984.1000000,29764.9000000,29888.9000000,94
KRME.XXBTZUSD,60,21/07/23,21:00,29888.9000000,29894.6000000,29836.0000000,29884.1000000,31
KRME.XXBTZUSD,60,21/07/23,22:00,29884.1000000,29945.3000000,29884.0000000,29923.3000000,61
KRME.XXBTZUSD,60,21/07/23,23:00,29923.3000000,29958.9000000,29868.8000000,29927.1000000,154
KRME.XXBTZUSD,60,22/07/23,00:00,29927.1000000,29927.1000000,29902.6000000,29915.1000000,15
KRME.XXBTZUSD,60,22/07/23,01:00,29915.1000000,29979.9000000,29915.0000000,29979.9000000,20
KRME.XXBTZUSD,60,22/07/23,02:00,29979.8000000,29980.1000000,29941.1000000,29946.4000000,63
KRME.XXBTZUSD,60,22/07/23,03:00,29946.4000000,29960.3000000,29932.1000000,29940.0000000,42
KRME.XXBTZUSD,60,22/07/23,04:00,29940.1000000,29941.6000000,29915.0000000,29919.1000000,9
KRME.XXBTZUSD,60,22/07/23,05:00,29919.2000000,29923.2000000,29868.0000000,29881.0000000,21
KRME.XXBTZUSD,60,22/07/23,06:00,29881.1000000,29883.6000000,29861.0000000,29873.0000000,16
KRME.XXBTZUSD,60,22/07/23,07:00,29873.0000000,29890.4000000,29857.4000000,29890.4000000,10
KRME.XXBTZUSD,60,22/07/23,08:00,29890.4000000,29970.4000000,29881.4000000,29954.0000000,8
KRME.XXBTZUSD,60,22/07/23,09:00,29954.1000000,29966.0000000,29933.2000000,29941.0000000,16
KRME.XXBTZUSD,60,22/07/23,10:00,29941.0000000,29945.6000000,29923.5000000,29925.1000000,7
KRME.XXBTZUSD,60,22/07/23,11:00,29925.1000000,29933.1000000,29894.1000000,29898.0000000,23
KRME.XXBTZUSD,60,22/07/23,12:00,29898.0000000,29898.0000000,29885.9000000,29889.5000000,7
KRME.XXBTZUSD,60,22/07/23,13:00,29889.6000000,29889.6000000,29850.1000000,29850.3000000,9
KRME.XXBTZUSD,60,22/07/23,14:00,29850.2000000,29868.1000000,29850.2000000,29860.9000000,18
KRME.XXBTZUSD,60,22/07/23,15:00,29860.9000000,29900.0000000,29860.8000000,29877.4000000,27
KRME.XXBTZUSD,60,22/07/23,16:00,29877.4000000,29898.1000000,29877.3000000,29896.5000000,18
KRME.XXBTZUSD,60,22/07/23,17:00,29896.5000000,29901.0000000,29881.8000000,29901.0000000,14
KRME.XXBTZUSD,60,22/07/23,18:00,29901.0000000,29907.0000000,29826.3000000,29841.2000000,33
KRME.XXBTZUSD,60,22/07/23,19:00,29841.2000000,29844.4000000,29820.8000000,29820.9000000,31
KRME.XXBTZUSD,60,22/07/23,20:00,29820.9000000,29856.2000000,29820.8000000,29841.2000000,16
KRME.XXBTZUSD,60,22/07/23,21:00,29841.2000000,29842.1000000,29821.3000000,29832.4000000,10
KRME.XXBTZUSD,60,22/07/23,22:00,29832.4000000,29835.8000000,29831.1000000,29833.8000000,16
KRME.XXBTZUSD,60,22/07/23,23:00,29833.8000000,29833.8000000,29820.8000000,29820.9000000,19
KRME.XXBTZUSD,60,23/07/23,00:00,29820.9000000,29820.9000000,29650.0000000,29766.8000000,187
KRME.XXBTZUSD,60,23/07/23,01:00,29766.7000000,29806.4000000,29746.8000000,29769.5000000,44
KRME.XXBTZUSD,60,23/07/23,02:00,29769.5000000,29850.6000000,29769.4000000,29841.5000000,36
KRME.XXBTZUSD,60,23/07/23,03:00,29841.5000000,29870.0000000,29809.4000000,29870.0000000,13
KRME.XXBTZUSD,60,23/07/23,04:00,29870.0000000,29870.0000000,29864.2000000,29864.2000000,2
KRME.XXBTZUSD,60,23/07/23,05:00,29864.3000000,29900.1000000,29857.6000000,29900.1000000,14
KRME.XXBTZUSD,60,23/07/23,06:00,29900.1000000,29980.4000000,29900.0000000,29928.9000000,31
KRME.XXBTZUSD,60,23/07/23,07:00,29928.9000000,29937.9000000,29919.2000000,29925.1000000,43
KRME.XXBTZUSD,60,23/07/23,08:00,29925.1000000,29925.1000000,29898.0000000,29903.4000000,16
KRME.XXBTZUSD,60,23/07/23,09:00,29903.4000000,29943.2000000,29903.3000000,29936.1000000,5
KRME.XXBTZUSD,60,23/07/23,10:00,29936.2000000,29950.1000000,29914.7000000,29917.8000000,52
KRME.XXBTZUSD,60,23/07/23,11:00,29917.9000000,29917.9000000,29891.8000000,29893.7000000,8
KRME.XXBTZUSD,60,23/07/23,12:00,29893.7000000,29911.3000000,29892.3000000,29910.8000000,5
KRME.XXBTZUSD,60,23/07/23,13:00,29910.8000000,29914.0000000,29900.6000000,29914.0000000,11
KRME.XXBTZUSD,60,23/07/23,14:00,29914.0000000,29914.1000000,29880.0000000,29893.8000000,10
KRME.XXBTZUSD,60,23/07/23,15:00,29893.8000000,29900.3000000,29893.7000000,29900.0000000,6
KRME.XXBTZUSD,60,23/07/23,16:00,29900.0000000,29910.1000000,29899.9000000,29910.0000000,44
KRME.XXBTZUSD,60,23/07/23,17:00,29910.1000000,29949.9000000,29910.0000000,29949.9000000,33
KRME.XXBTZUSD,60,23/07/23,18:00,29949.9000000,30111.0000000,29935.2000000,30111.0000000,108
KRME.XXBTZUSD,60,23/07/23,19:00,30111.0000000,30274.2000000,30084.6000000,30263.4000000,137
KRME.XXBTZUSD,60,23/07/23,20:00,30263.4000000,30333.5000000,30040.2000000,30077.3000000,104
KRME.XXBTZUSD,60,23/07/23,21:00,30077.3000000,30139.5000000,30077.3000000,30138.1000000,17
KRME.XXBTZUSD,60,23/07/23,22:00,30138.1000000,30138.1000000,29928.6000000,29950.1000000,56
KRME.XXBTZUSD,60,23/07/23,23:00,29950.1000000,30031.6000000,29950.0000000,30013.7000000,21
KRME.XXBTZUSD,60,24/07/23,00:00,30013.7000000,30082.4000000,30013.7000000,30082.4000000,17
KRME.XXBTZUSD,60,24/07/23,01:00,30082.4000000,30087.3000000,30012.5000000,30014.9000000,11
KRME.XXBTZUSD,60,24/07/23,02:00,30014.8000000,30014.9000000,29880.0000000,29894.6000000,51
KRME.XXBTZUSD,60,24/07/23,03:00,29894.6000000,29901.5000000,29783.0000000,29801.6000000,29
KRME.XXBTZUSD,60,24/07/23,04:00,29801.5000000,29801.5000000,29650.0000000,29701.1000000,90
KRME.XXBTZUSD,60,24/07/23,05:00,29701.1000000,29794.1000000,29678.1000000,29792.5000000,17
KRME.XXBTZUSD,60,24/07/23,06:00,29792.5000000,29810.7000000,29772.0000000,29805.1000000,25
KRME.XXBTZUSD,60,24/07/23,07:00,29805.2000000,29805.2000000,29778.3000000,29794.1000000,18
KRME.XXBTZUSD,60,24/07/23,08:00,29794.1000000,29865.7000000,29728.1000000,29828.6000000,50
KRME.XXBTZUSD,60,24/07/23,09:00,29828.6000000,29828.6000000,29752.2000000,29753.9000000,61
KRME.XXBTZUSD,60,24/07/23,10:00,29753.9000000,29755.9000000,28970.0000000,29185.7000000,407
KRME.XXBTZUSD,60,24/07/23,11:00,29185.8000000,29364.3000000,29135.0000000,29318.5000000,85
KRME.XXBTZUSD,60,24/07/23,12:00,29318.5000000,29322.0000000,29231.1000000,29266.8000000,36
KRME.XXBTZUSD,60,24/07/23,13:00,29266.9000000,29266.9000000,29180.3000000,29220.9000000,160
KRME.XXBTZUSD,60,24/07/23,14:00,29221.0000000,29232.0000000,29135.0000000,29166.3000000,93
KRME.XXBTZUSD,60,24/07/23,15:00,29166.3000000,29166.3000000,29025.2000000,29040.1000000,274
KRME.XXBTZUSD,60,24/07/23,16:00,29040.2000000,29129.9000000,28880.0000000,29081.6000000,455
KRME.XXBTZUSD,60,24/07/23,17:00,29081.6000000,29132.9000000,29030.0000000,29100.2000000,96
KRME.XXBTZUSD,60,24/07/23,18:00,29100.3000000,29109.0000000,29012.1000000,29032.5000000,60
KRME.XXBTZUSD,60,24/07/23,19:00,29032.6000000,29125.5000000,29000.0000000,29112.7000000,72
KRME.XXBTZUSD,60,24/07/23,20:00,29112.7000000,29147.4000000,29105.0000000,29107.9000000,93
KRME.XXBTZUSD,60,24/07/23,21:00,29107.9000000,29144.6000000,29107.8000000,29144.6000000,60
KRME.XXBTZUSD,60,24/07/23,22:00,29144.6000000,29178.9000000,29120.2000000,29168.1000000,48
KRME.XXBTZUSD,60,24/07/23,23:00,29168.1000000,29191.4000000,29165.5000000,29165.6000000,196
KRME.XXBTZUSD,60,25/07/23,00:00,29165.6000000,29197.4000000,29165.5000000,29178.4000000,63
KRME.XXBTZUSD,60,25/07/23,01:00,29179.9000000,29180.2000000,29101.5000000,29109.7000000,44
KRME.XXBTZUSD,60,25/07/23,02:00,29109.7000000,29109.7000000,29069.1000000,29084.1000000,40
KRME.XXBTZUSD,60,25/07/23,03:00,29084.1000000,29160.5000000,29060.9000000,29133.9000000,43
KRME.XXBTZUSD,60,25/07/23,04:00,29134.0000000,29134.3000000,29105.2000000,29112.3000000,15
KRME.XXBTZUSD,60,25/07/23,05:00,29112.3000000,29124.2000000,29071.7000000,29084.9000000,25
KRME.XXBTZUSD,60,25/07/23,06:00,29085.0000000,29136.8000000,29084.9000000,29136.6000000,18
KRME.XXBTZUSD,60,25/07/23,07:00,29136.7000000,29149.1000000,29136.6000000,29145.5000000,18
KRME.XXBTZUSD,60,25/07/23,08:00,29145.5000000,29155.9000000,29145.5000000,29145.6000000,10
KRME.XXBTZUSD,60,25/07/23,09:00,29145.6000000,29180.0000000,29129.6000000,29180.0000000,22
KRME.XXBTZUSD,60,25/07/23,10:00,29180.0000000,29311.8000000,29169.9000000,29172.2000000,270
KRME.XXBTZUSD,60,25/07/23,11:00,29172.2000000,29191.7000000,29160.0000000,29169.1000000,39
KRME.XXBTZUSD,60,25/07/23,12:00,29169.1000000,29169.1000000,29119.8000000,29119.9000000,31
KRME.XXBTZUSD,60,25/07/23,13:00,29119.9000000,29136.7000000,29102.3000000,29121.7000000,34
KRME.XXBTZUSD,60,25/07/23,14:00,29121.7000000,29332.4000000,29094.8000000,29275.1000000,65
KRME.XXBTZUSD,60,25/07/23,15:00,29275.1000000,29324.0000000,29176.1000000,29181.9000000,86
KRME.XXBTZUSD,60,25/07/23,16:00,29181.4000000,29226.6000000,29179.3000000,29204.1000000,39
KRME.XXBTZUSD,60,25/07/23,17:00,29204.1000000,29277.5000000,29190.0000000,29226.6000000,58
KRME.XXBTZUSD,60,25/07/23,18:00,29226.6000000,29275.2000000,29200.0000000,29256.3000000,36
KRME.XXBTZUSD,60,25/07/23,19:00,29256.3000000,29371.0000000,29253.7000000,29263.2000000,50
KRME.XXBTZUSD,60,25/07/23,20:00,29263.2000000,29267.7000000,29212.6000000,29219.4000000,59
KRME.XXBTZUSD,60,25/07/23,21:00,29219.4000000,29232.7000000,29205.9000000,29229.9000000,65
KRME.XXBTZUSD,60,25/07/23,22:00,29230.0000000,29246.5000000,29212.9000000,29220.7000000,45
KRME.XXBTZUSD,60,25/07/23,23:00,29220.8000000,29230.6000000,29210.8000000,29212.4000000,48
KRME.XXBTZUSD,60,26/07/23,00:00,29212.5000000,29225.0000000,29205.5000000,29225.0000000,32
KRME.XXBTZUSD,60,26/07/23,01:00,29225.0000000,29225.0000000,29159.7000000,29164.9000000,44
KRME.XXBTZUSD,60,26/07/23,02:00,29165.0000000,29165.0000000,29105.5000000,29135.1000000,65
KRME.XXBTZUSD,60,26/07/23,03:00,29135.1000000,29273.3000000,29135.0000000,29272.3000000,67
KRME.XXBTZUSD,60,26/07/23,04:00,29273.8000000,29395.3000000,29213.2000000,29240.1000000,33
KRME.XXBTZUSD,60,26/07/23,05:00,29240.1000000,29240.1000000,29196.7000000,29196.7000000,9
KRME.XXBTZUSD,60,26/07/23,06:00,29196.7000000,29259.6000000,29191.9000000,29259.2000000,24
KRME.XXBTZUSD,60,26/07/23,07:00,29259.2000000,29284.7000000,29200.0000000,29200.1000000,61
KRME.XXBTZUSD,60,26/07/23,08:00,29200.1000000,29233.1000000,29200.1000000,29203.0000000,15
KRME.XXBTZUSD,60,26/07/23,09:00,29203.0000000,29223.1000000,29203.0000000,29223.1000000,13
KRME.XXBTZUSD,60,26/07/23,10:00,29223.1000000,29223.2000000,29164.0000000,29190.0000000,79
KRME.XXBTZUSD,60,26/07/23,11:00,29190.1000000,29190.1000000,29163.9000000,29181.9000000,23
KRME.XXBTZUSD,60,26/07/23,12:00,29177.0000000,29195.9000000,29176.9000000,29177.0000000,16
KRME.XXBTZUSD,60,26/07/23,13:00,29177.0000000,29240.1000000,29170.0000000,29230.0000000,97
KRME.XXBTZUSD,60,26/07/23,14:00,29230.1000000,29300.0000000,29230.0000000,29300.0000000,89
KRME.XXBTZUSD,60,26/07/23,15:00,29300.0000000,29325.6000000,29227.3000000,29276.4000000,59
KRME.XXBTZUSD,60,26/07/23,16:00,29276.4000000,29321.5000000,29276.3000000,29315.0000000,159
KRME.XXBTZUSD,60,26/07/23,17:00,29315.0000000,29342.5000000,29276.3000000,29295.0000000,94
KRME.XXBTZUSD,60,26/07/23,18:00,29295.0000000,29313.4000000,29249.9000000,29250.0000000,95
KRME.XXBTZUSD,60,26/07/23,19:00,29250.0000000,29469.7000000,29231.4000000,29360.2000000,441
KRME.XXBTZUSD,60,26/07/23,20:00,29360.8000000,29400.0000000,29200.0000000,29399.6000000,59
KRME.XXBTZUSD,60,26/07/23,21:00,29399.6000000,29678.3000000,29387.0000000,29600.0000000,234
KRME.XXBTZUSD,60,26/07/23,22:00,29600.0000000,29657.8000000,29444.1000000,29468.8000000,110
KRME.XXBTZUSD,60,26/07/23,23:00,29468.9000000,29500.0000000,29430.3000000,29471.0000000,58
KRME.XXBTZUSD,60,27/07/23,00:00,29471.0000000,29500.0000000,29299.9000000,29336.1000000,86
KRME.XXBTZUSD,60,27/07/23,01:00,29336.1000000,29350.0000000,29299.9000000,29325.0000000,59
KRME.XXBTZUSD,60,27/07/23,02:00,29325.0000000,29400.0000000,29324.9000000,29384.6000000,29
KRME.XXBTZUSD,60,27/07/23,03:00,29384.7000000,29427.6000000,29345.2000000,29427.6000000,29
KRME.XXBTZUSD,60,27/07/23,04:00,29427.6000000,29443.4000000,29412.0000000,29417.8000000,25
KRME.XXBTZUSD,60,27/07/23,05:00,29417.8000000,29450.0000000,29417.7000000,29450.0000000,40
KRME.XXBTZUSD,60,27/07/23,06:00,29450.0000000,29499.3000000,29450.0000000,29464.7000000,58
KRME.XXBTZUSD,60,27/07/23,07:00,29464.8000000,29464.8000000,29387.8000000,29387.9000000,15
KRME.XXBTZUSD,60,27/07/23,08:00,29387.9000000,29444.9000000,29387.9000000,29424.2000000,26
KRME.XXBTZUSD,60,27/07/23,09:00,29424.3000000,29456.0000000,29395.3000000,29456.0000000,35
KRME.XXBTZUSD,60,27/07/23,10:00,29456.0000000,29551.1000000,29456.0000000,29550.6000000,69
KRME.XXBTZUSD,60,27/07/23,11:00,29550.6000000,29553.3000000,29496.0000000,29496.1000000,85
KRME.XXBTZUSD,60,27/07/23,12:00,29496.1000000,29509.9000000,29482.9000000,29509.5000000,18
KRME.XXBTZUSD,60,27/07/23,13:00,29509.5000000,29509.6000000,29480.0000000,29490.3000000,33
KRME.XXBTZUSD,60,27/07/23,14:00,29490.3000000,29502.3000000,29439.4000000,29447.0000000,71
KRME.XXBTZUSD,60,27/07/23,15:00,29447.0000000,29447.0000000,29331.3000000,29341.9000000,96
KRME.XXBTZUSD,60,27/07/23,16:00,29342.0000000,29345.5000000,29224.5000000,29298.6000000,173
KRME.XXBTZUSD,60,27/07/23,17:00,29298.6000000,29312.0000000,29263.0000000,29270.8000000,63
KRME.XXBTZUSD,60,27/07/23,18:00,29270.8000000,29276.5000000,29190.0000000,29211.0000000,72
KRME.XXBTZUSD,60,27/07/23,19:00,29211.0000000,29231.6000000,29071.7000000,29132.9000000,168
KRME.XXBTZUSD,60,27/07/23,20:00,29132.9000000,29157.9000000,29099.9000000,29157.9000000,89
KRME.XXBTZUSD,60,27/07/23,21:00,29157.9000000,29177.2000000,29125.9000000,29128.9000000,34
KRME.XXBTZUSD,60,27/07/23,22:00,29129.0000000,29200.0000000,29128.9000000,29191.6000000,43
KRME.XXBTZUSD,60,27/07/23,23:00,29191.6000000,29228.4000000,29191.5000000,29200.1000000,19
KRME.XXBTZUSD,60,28/07/23,00:00,29200.1000000,29209.0000000,29180.1000000,29209.0000000,18
KRME.XXBTZUSD,60,28/07/23,01:00,29209.0000000,29294.7000000,29208.9000000,29267.4000000,41
KRME.XXBTZUSD,60,28/07/23,02:00,29267.4000000,29270.0000000,29267.3000000,29269.4000000,5
KRME.XXBTZUSD,60,28/07/23,03:00,29269.4000000,29269.4000000,29200.0000000,29200.2000000,19
KRME.XXBTZUSD,60,28/07/23,04:00,29200.2000000,29269.0000000,29194.1000000,29230.0000000,52
KRME.XXBTZUSD,60,28/07/23,05:00,29230.0000000,29230.0000000,29214.9000000,29229.8000000,23
KRME.XXBTZUSD,60,28/07/23,06:00,29229.8000000,29230.0000000,29161.2000000,29169.9000000,21
KRME.XXBTZUSD,60,28/07/23,07:00,29169.9000000,29187.3000000,29163.4000000,29182.5000000,10
KRME.XXBTZUSD,60,28/07/23,08:00,29182.5000000,29182.5000000,29124.9000000,29129.5000000,47
KRME.XXBTZUSD,60,28/07/23,09:00,29129.6000000,29159.9000000,29112.8000000,29159.9000000,21
KRME.XXBTZUSD,60,28/07/23,10:00,29159.9000000,29213.9000000,29129.6000000,29212.8000000,40
KRME.XXBTZUSD,60,28/07/23,11:00,29212.8000000,29215.0000000,29177.5000000,29214.5000000,70
KRME.XXBTZUSD,60,28/07/23,12:00,29214.6000000,29214.6000000,29179.8000000,29208.7000000,80
KRME.XXBTZUSD,60,28/07/23,13:00,29208.7000000,29302.3000000,29207.7000000,29302.3000000,35
KRME.XXBTZUSD,60,28/07/23,14:00,29302.3000000,29306.9000000,29253.9000000,29287.8000000,65
KRME.XXBTZUSD,60,28/07/23,15:00,29287.8000000,29495.8000000,29287.7000000,29481.4000000,113
KRME.XXBTZUSD,60,28/07/23,16:00,29481.4000000,29506.1000000,29364.0000000,29393.8000000,65
KRME.XXBTZUSD,60,28/07/23,17:00,29393.8000000,29393.8000000,29335.7000000,29368.2000000,82
KRME.XXBTZUSD,60,28/07/23,18:00,29368.2000000,29368.2000000,29195.9000000,29229.5000000,118
KRME.XXBTZUSD,60,28/07/23,19:00,29229.6000000,29331.2000000,29229.5000000,29301.5000000,45
KRME.XXBTZUSD,60,28/07/23,20:00,29301.5000000,29330.0000000,29286.0000000,29309.5000000,42
KRME.XXBTZUSD,60,28/07/23,21:00,29309.5000000,29340.8000000,29281.8000000,29340.7000000,34
KRME.XXBTZUSD,60,28/07/23,22:00,29340.8000000,29353.1000000,29322.2000000,29329.1000000,29
KRME.XXBTZUSD,60,28/07/23,23:00,29329.1000000,29329.1000000,29300.0000000,29300.1000000,27
KRME.XXBTZUSD,60,29/07/23,00:00,29300.0000000,29322.0000000,29300.0000000,29314.2000000,18
KRME.XXBTZUSD,60,29/07/23,01:00,29315.4000000,29340.3000000,29300.0000000,29338.1000000,15
KRME.XXBTZUSD,60,29/07/23,02:00,29338.0000000,29360.1000000,29338.0000000,29360.1000000,17
KRME.XXBTZUSD,60,29/07/23,03:00,29360.1000000,29379.2000000,29360.0000000,29373.9000000,7
KRME.XXBTZUSD,60,29/07/23,04:00,29373.9000000,29392.4000000,29373.7000000,29373.7000000,21
KRME.XXBTZUSD,60,29/07/23,05:00,29373.8000000,29389.6000000,29373.7000000,29383.2000000,6
KRME.XXBTZUSD,60,29/07/23,06:00,29383.1000000,29383.2000000,29362.8000000,29362.8000000,43
KRME.XXBTZUSD,60,29/07/23,07:00,29362.9000000,29362.9000000,29338.0000000,29338.1000000,9
KRME.XXBTZUSD,60,29/07/23,08:00,29338.1000000,29338.2000000,29306.0000000,29313.0000000,22
KRME.XXBTZUSD,60,29/07/23,09:00,29313.0000000,29313.0000000,29261.9000000,29269.2000000,15
KRME.XXBTZUSD,60,29/07/23,10:00,29269.4000000,29286.1000000,29269.4000000,29285.9000000,11
KRME.XXBTZUSD,60,29/07/23,11:00,29286.0000000,29286.0000000,29283.3000000,29283.3000000,3
KRME.XXBTZUSD,60,29/07/23,12:00,29283.4000000,29283.5000000,29283.3000000,29283.5000000,14
KRME.XXBTZUSD,60,29/07/23,13:00,29283.5000000,29338.6000000,29262.5000000,29280.8000000,202
KRME.XXBTZUSD,60,29/07/23,14:00,29280.8000000,29323.3000000,29280.7000000,29290.6000000,10
KRME.XXBTZUSD,60,29/07/23,15:00,29290.7000000,29313.6000000,29279.4000000,29280.7000000,58
KRME.XXBTZUSD,60,29/07/23,16:00,29280.7000000,29294.9000000,29280.6000000,29293.6000000,10
KRME.XXBTZUSD,60,29/07/23,17:00,29293.6000000,29297.8000000,29293.5000000,29297.8000000,13
KRME.XXBTZUSD,60,29/07/23,18:00,29297.8000000,29327.7000000,29297.8000000,29325.2000000,29
KRME.XXBTZUSD,60,29/07/23,19:00,29325.2000000,29327.8000000,29305.9000000,29308.1000000,21
KRME.XXBTZUSD,60,29/07/23,20:00,29308.1000000,29344.9000000,29308.0000000,29342.5000000,20
KRME.XXBTZUSD,60,29/07/23,21:00,29342.5000000,29369.0000000,29342.4000000,29356.7000000,51
KRME.XXBTZUSD,60,29/07/23,22:00,29356.7000000,29368.2000000,29353.5000000,29355.6000000,13
KRME.XXBTZUSD,60,29/07/23,23:00,29355.6000000,29364.7000000,29353.5000000,29355.0000000,8
KRME.XXBTZUSD,60,30/07/23,00:00,29355.1000000,29361.8000000,29355.0000000,29360.4000000,9
KRME.XXBTZUSD,60,30/07/23,01:00,29360.5000000,29360.5000000,29330.3000000,29346.6000000,14
KRME.XXBTZUSD,60,30/07/23,02:00,29339.9000000,29340.1000000,29339.9000000,29340.0000000,6
KRME.XXBTZUSD,60,30/07/23,03:00,29340.1000000,29340.1000000,29309.8000000,29312.3000000,4
KRME.XXBTZUSD,60,30/07/23,04:00,29312.3000000,29315.1000000,29312.2000000,29315.0000000,5
KRME.XXBTZUSD,60,30/07/23,05:00,29315.1000000,29317.8000000,29315.0000000,29317.8000000,3
KRME.XXBTZUSD,60,30/07/23,06:00,29317.8000000,29329.7000000,29317.7000000,29325.2000000,7
KRME.XXBTZUSD,60,30/07/23,07:00,29325.2000000,29325.2000000,29292.1000000,29292.1000000,8
KRME.XXBTZUSD,60,30/07/23,08:00,29292.2000000,29292.4000000,29292.1000000,29292.4000000,6
KRME.XXBTZUSD,60,30/07/23,09:00,29292.4000000,29306.1000000,29292.3000000,29301.5000000,7
KRME.XXBTZUSD,60,30/07/23,10:00,29301.5000000,29301.5000000,29294.9000000,29294.9000000,3
KRME.XXBTZUSD,60,30/07/23,11:00,29295.0000000,29295.0000000,29251.5000000,29278.2000000,10
KRME.XXBTZUSD,60,30/07/23,12:00,29278.2000000,29301.1000000,29265.7000000,29300.6000000,58
